X;Y;STRUCTYPE
84;55;TOWER
84;55;TOWER
91;56;N/A
91;56;N/A
91;56;N/A
91;56;N/A
91;56;N/A
91;56;N/A
91;56;N/A
91;57;TOWER
90;47;N/A
90;47;TOWER
90;46;N/A
90;47;TOWER
90;47;N/A
82;44;TOWER
81;44;TOWER
81;43;POLE
82;44;TOWER
81;43;TOWER
82;43;POLE
86;48;TOWER
86;48;TOWER
87;48;TOWER
87;48;N/A
86;48;N/A
86;48;N/A
87;48;N/A
86;48;TOWER
86;48;N/A
87;48;TOWER
87;48;TANK
99;56;MAST
100;56;TOWER
99;56;TOWER
100;56;TOWER
99;56;TOWER
90;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
92;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TANK
90;51;TOWER
91;51;TANK
91;51;TANK
91;51;TOWER
90;51;TOWER
91;51;TOWER
90;51;TANK
90;51;TOWER
91;50;TOWER
90;51;TOWER
91;51;TOWER
92;51;TANK
91;51;TOWER
90;51;TANK
91;51;TOWER
90;50;TANK
92;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;50;TOWER
92;51;TOWER
91;51;TOWER
91;51;TOWER
90;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
91;51;TOWER
90;51;TOWER
90;51;TOWER
84;50;TOWER
84;50;TOWER
83;49;TOWER
83;50;TOWER
83;50;TOWER
96;49;MAST
95;49;TOWER
95;49;MAST
95;49;TOWER
96;49;TOWER
95;49;MAST
95;49;MAST
95;49;TOWER
95;40;POLE
95;40;TOWER
95;41;TOWER
95;40;TOWER
95;40;TOWER
95;40;TOWER
95;40;TOWER
95;40;TOWER
94;40;TOWER
94;40;B
94;40;TOWER
94;40;POLE
95;40;BANT
94;40;TOWER
94;40;BANT
94;40;TOWER
95;40;TOWER
95;40;TOWER
95;49;TOWER
95;49;TOWER
95;49;TOWER
95;49;TOWER
85;56;N/A
85;55;N/A
85;56;TOWER
85;55;N/A
84;56;TOWER
85;55;BANT
85;56;TOWER
85;56;TANK
85;55;TOWER
84;55;TOWER
85;55;TOWER
85;56;TOWER
85;56;TOWER
85;56;TOWER
85;55;TOWER
79;43;TOWER
79;43;POLE
79;42;MAST
79;43;MAST
79;43;TOWER
79;45;TOWER
79;45;TOWER
79;46;TOWER
79;45;TOWER
79;45;TOWER
79;45;MAST
87;45;TOWER
87;45;TOWER
87;44;TOWER
88;45;TOWER
87;44;TOWER
87;45;TOWER
88;45;TOWER
87;45;TOWER
87;45;TOWER
87;45;TOWER
87;45;TOWER
87;45;TOWER
88;45;TOWER
87;45;TOWER
87;45;TOWER
87;45;TOWER
92;45;TOWER
92;46;N/A
92;45;N/A
92;45;N/A
92;45;N/A
92;45;TOWER
91;53;MAST
92;53;MAST
92;53;MAST
91;53;MAST
92;53;MAST
92;53;MAST
92;53;MAST
91;53;MAST
92;53;MAST
92;53;MAST
92;53;MAST
92;53;MAST
91;53;TOWER
92;53;POLE
92;53;MAST
92;53;TOWER
92;53;MAST
92;53;MAST
77;49;N/A
76;49;TOWER
84;56;N/A
83;56;N/A
84;56;N/A
83;56;N/A
83;56;N/A
83;56;N/A
83;56;N/A
83;56;TOWER
84;56;N/A
84;56;N/A
84;56;TOWER
84;56;TOWER
84;56;TOWER
84;56;TOWER
84;56;TOWER
83;56;TOWER
84;56;TOWER
84;56;TOWER
85;61;MAST
85;61;MAST
85;61;POLE
86;62;TOWER
85;61;MAST
85;62;TOWER
87;62;POLE
84;61;TOWER
85;61;TOWER
52;61;N/A
53;61;N/A
52;61;N/A
52;61;N/A
53;61;N/A
53;61;N/A
53;61;TOWER
52;61;TOWER
53;61;TOWER
95;51;TOWER
95;50;TOWER
95;51;TOWER
95;51;TOWER
95;50;POLE
95;51;POLE
94;51;TOWER
94;50;N/A
94;50;N/A
94;50;N/A
94;50;MAST
94;50;TOWER
82;58;N/A
80;58;N/A
81;58;N/A
80;58;N/A
81;58;TOWER
81;58;N/A
82;58;N/A
82;57;N/A
81;58;N/A
81;58;N/A
81;58;SILO
82;58;N/A
81;57;B
80;58;TOWER
80;57;TOWER
82;57;TOWER
81;58;TOWER
81;57;TOWER
82;58;TOWER
81;58;TOWER
80;58;B
83;58;TOWER
82;58;TOWER
82;58;TOWER
82;58;TOWER
82;58;TOWER
83;58;TOWER
82;57;TOWER
83;58;TOWER
82;58;SILO
83;57;TOWER
82;58;TOWER
82;58;TOWER
82;58;TOWER
83;58;POLE
82;58;TOWER
83;58;TOWER
82;58;MAST
83;58;TOWER
83;57;MAST
83;58;TOWER
83;58;TOWER
83;57;MAST
83;58;TOWER
83;58;TOWER
84;58;TOWER
83;58;TOWER
54;51;POLE
54;51;TOWER
54;51;POLE
54;51;POLE
70;49;TOWER
70;49;TOWER
70;49;POLE
70;49;TOWER
70;49;TOWER
70;49;BMAST
70;49;UPOLE
70;49;POLE
70;49;POLE
70;49;B
70;49;POLE
69;49;POLE
70;49;TOWER
70;49;POLE
70;49;POLE
70;49;POLE
91;48;TOWER
90;49;TOWER
90;48;TOWER
90;49;TOWER
90;48;N/A
90;48;TOWER
90;49;MAST
91;49;MAST
90;48;MAST
78;50;TOWER
79;51;TOWER
79;51;TOWER
87;45;N/A
86;45;TOWER
98;54;TOWER
98;54;MAST
98;54;POLE
98;54;TOWER
98;54;MAST
66;59;TOWER
66;60;MAST
65;59;POLE
64;59;TOWER
65;59;TOWER
65;60;TOWER
65;60;TOWER
65;60;POLE
65;59;TOWER
66;59;BANT
63;60;POLE
64;60;TOWER
67;60;MAST
67;59;POLE
68;60;TOWER
67;61;TOWER
68;60;TOWER
67;59;POLE
67;59;BANT
67;60;MAST
67;61;TOWER
66;60;POLE
67;61;TOWER
68;59;TOWER
68;60;N/A
68;60;TOWER
68;60;N/A
68;60;N/A
68;60;TOWER
75;61;N/A
75;60;N/A
75;61;TOWER
75;61;N/A
76;61;TOWER
72;53;N/A
73;53;N/A
74;53;TOWER
74;53;N/A
73;53;N/A
74;53;TOWER
71;61;N/A
72;61;TOWER
72;62;TOWER
71;62;TOWER
71;63;TOWER
71;61;POLE
71;61;TOWER
64;60;TOWER
63;60;POLE
65;60;TOWER
64;60;TOWER
63;60;POLE
66;60;TOWER
65;60;TOWER
64;60;TOWER
65;60;TOWER
66;61;TOWER
66;61;TOWER
63;60;POLE
65;60;POLE
67;60;MAST
65;60;POLE
64;59;POLE
67;60;POLE
73;58;TOWER
73;59;TOWER
72;58;TOWER
73;59;TOWER
73;59;TOWER
73;59;TOWER
73;60;TOWER
74;59;TOWER
72;59;MAST
73;59;TOWER
73;58;POLE
74;60;TOWER
74;59;TOWER
86;47;N/A
85;48;N/A
86;47;N/A
86;48;N/A
85;48;N/A
87;44;N/A
88;44;N/A
88;44;N/A
88;44;N/A
87;44;N/A
88;44;N/A
94;50;N/A
94;50;N/A
94;50;MAST
94;50;TOWER
94;50;TOWER
100;50;N/A
99;50;N/A
100;50;N/A
100;50;TOWER
100;50;TOWER
99;50;N/A
100;50;N/A
100;50;TOWER
99;50;TOWER
99;50;TOWER
100;50;TOWER
99;50;TOWER
99;50;TOWER
76;48;N/A
75;48;N/A
76;49;N/A
76;49;N/A
108;58;TOWER
108;58;N/A
108;58;TOWER
109;59;TOWER
109;59;TOWER
108;58;N/A
108;59;TOWER
108;59;TOWER
109;59;N/A
109;59;N/A
108;58;TOWER
108;59;TOWER
108;58;BANT
108;58;TOWER
109;59;BPIPE
108;58;TOWER
107;58;TOWER
81;47;TOWER
81;47;TOWER
81;47;TOWER
81;47;MAST
81;47;TOWER
97;51;N/A
97;51;N/A
97;50;N/A
97;50;B
97;50;N/A
97;50;N/A
97;50;N/A
97;51;N/A
94;55;N/A
94;54;N/A
94;51;TOWER
93;50;TOWER
93;51;TOWER
94;51;TOWER
93;51;TOWER
94;50;MAST
90;45;TOWER
90;45;TOWER
90;44;TANK
90;45;TANK
90;44;TOWER
90;45;TOWER
89;45;TOWER
89;44;TOWER
90;44;BANT
90;44;TOWER
54;51;MAST
55;51;PIPE
54;51;TOWER
54;51;POLE
54;51;POLE
54;51;B
54;51;POLE
54;51;B
55;51;MAST
92;44;TOWER
93;44;TOWER
92;44;TOWER
93;44;TOWER
92;44;TOWER
93;44;TOWER
92;44;TOWER
93;44;TOWER
93;44;TOWER
93;44;TOWER
93;44;TOWER
81;46;N/A
80;46;N/A
81;46;N/A
81;45;N/A
80;46;N/A
81;46;N/A
81;46;TOWER
81;45;N/A
80;46;N/A
81;46;N/A
81;45;N/A
80;46;N/A
80;46;N/A
81;46;N/A
81;46;N/A
53;59;POLE
53;59;POLE
53;59;POLE
64;54;MAST
65;54;TANK
65;54;POLE
64;54;POLE
65;54;B
64;54;POLE
96;54;MAST
96;54;MAST
96;54;MAST
95;54;MAST
96;54;TOWER
96;54;TANK
96;54;MAST
55;53;POLE
55;53;MAST
55;53;MAST
55;53;MAST
55;53;MAST
54;53;MAST
54;53;POLE
55;53;POLE
54;53;MAST
54;53;POLE
54;53;POLE
52;58;TOWER
53;58;MAST
54;58;MAST
54;57;MAST
52;58;TOWER
53;58;TANK
53;58;POLE
53;58;MAST
53;58;MAST
54;58;B
53;58;TOWER
20;34;POLE
19;35;MAST
20;35;B
20;35;POLE
20;35;B
20;35;B
20;35;B
19;35;TOWER
19;35;MAST
20;35;POLE
56;49;MAST
56;49;MAST
56;48;MAST
56;48;POLE
56;49;MAST
57;49;UPOLE
57;48;MAST
57;48;MAST
56;49;POLE
56;49;RIG
56;49;POLE
56;48;POLE
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;N/A
84;44;N/A
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;POLE
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
84;44;TOWER
55;62;MAST
54;63;POLE
53;63;POLE
53;63;UPOLE
54;62;MAST
54;63;POLE
55;63;B
54;63;TOWER
55;62;MAST
54;55;POLE
55;54;MAST
55;55;POLE
54;54;MAST
54;55;MAST
54;54;MAST
54;55;POLE
55;54;POLE
97;54;MAST
97;54;MAST
98;54;MAST
97;54;MAST
97;54;POLE
97;54;MAST
98;54;MAST
97;54;MAST
97;54;MAST
97;54;MAST
97;54;MAST
97;54;MAST
97;54;TOWER
71;54;TOWER
70;55;TOWER
71;54;MAST
71;54;SILO
71;54;POLE
71;55;TOWER
71;54;TOWER
71;55;TOWER
72;54;N/A
72;55;N/A
71;55;N/A
72;54;N/A
71;54;N/A
71;54;N/A
71;54;N/A
71;54;N/A
71;54;N/A
80;47;N/A
80;48;TOWER
79;47;N/A
80;47;N/A
79;47;TOWER
80;47;TOWER
80;47;TOWER
79;47;POLE
80;48;MAST
55;51;MAST
55;51;POLE
55;51;PIPE
55;52;POLE
55;51;POLE
56;52;MAST
56;51;MAST
55;51;MAST
55;51;MAST
55;51;MAST
55;52;MAST
52;60;MAST
54;60;TOWER
54;60;TOWER
53;60;MAST
52;61;MAST
53;60;MAST
52;60;POLE
56;53;B
56;52;MAST
56;51;MAST
92;52;TOWER
93;52;TOWER
92;52;TOWER
92;53;TOWER
93;52;TOWER
93;52;MAST
92;52;TOWER
93;52;TOWER
92;52;TANK
92;52;MAST
92;53;TOWER
93;52;TOWER
93;52;TOWER
92;53;MAST
93;52;MAST
93;52;TOWER
92;52;TOWER
91;52;TOWER
91;52;MAST
91;52;POLE
91;52;TOWER
91;52;MAST
92;52;TOWER
92;52;TOWER
92;52;TOWER
74;46;N/A
73;46;N/A
74;46;N/A
74;45;N/A
74;46;TOWER
79;57;N/A
80;57;N/A
79;57;N/A
80;58;N/A
79;58;TOWER
53;60;POLE
54;60;MAST
53;61;MAST
52;61;MAST
53;61;MAST
53;60;POLE
54;61;POLE
56;50;MAST
56;50;MAST
56;50;MAST
56;50;MAST
57;50;POLE
57;50;MAST
57;50;MAST
56;50;POLE
57;50;MAST
56;50;UPOLE
56;50;POLE
78;50;TOWER
78;50;TOWER
76;50;TOWER
78;50;TOWER
77;49;TOWER
77;49;TOWER
77;49;MAST
78;50;TOWER
78;50;TOWER
78;50;TOWER
77;50;TOWER
77;50;TOWER
76;50;TOWER
77;49;TOWER
77;49;TOWER
78;48;TOWER
78;49;TOWER
78;49;TOWER
78;49;MAST
78;48;MAST
78;48;TOWER
78;48;TOWER
78;49;MAST
54;53;MAST
54;54;MAST
54;54;MAST
54;53;MAST
54;53;POLE
54;53;MAST
55;54;POLE
54;54;TOWER
54;53;TOWER
54;54;MAST
54;53;MAST
54;54;MAST
54;53;POLE
54;53;POLE
56;53;B
57;53;POLE
56;53;POLE
57;53;MAST
57;53;MAST
57;53;POLE
56;53;POLE
57;53;POLE
56;53;POLE
57;53;MAST
57;53;MAST
57;53;MAST
56;53;MAST
99;51;TOWER
99;51;N/A
99;51;N/A
99;51;N/A
99;51;N/A
99;51;N/A
99;51;N/A
99;51;N/A
99;51;TOWER
99;51;TOWER
98;51;TOWER
85;56;MAST
85;56;TOWER
86;56;TOWER
85;56;TOWER
86;56;BANT
95;50;TOWER
95;50;TOWER
95;50;TOWER
94;50;TOWER
95;50;TOWER
95;50;MAST
95;49;MAST
95;50;TOWER
95;49;TOWER
95;49;TOWER
95;50;MAST
79;40;BANT
79;40;TOWER
79;40;TOWER
78;40;TOWER
79;40;TOWER
79;40;TOWER
79;40;TOWER
79;40;TOWER
78;40;MAST
78;40;POLE
78;40;TOWER
79;40;TOWER
79;40;POLE
79;40;TOWER
79;40;TOWER
78;40;TOWER
79;40;POLE
57;50;MAST
56;49;MAST
58;49;POLE
58;49;MAST
59;49;MAST
56;50;MAST
57;50;MAST
56;50;POLE
56;50;POLE
57;49;POLE
58;50;POLE
58;50;MAST
57;49;UPOLE
59;49;MAST
57;50;UPOLE
58;49;MAST
58;49;MAST
59;49;MAST
56;49;MAST
57;49;POLE
111;32;N/A
111;32;N/A
111;32;N/A
111;32;N/A
111;32;N/A
111;32;N/A
112;32;N/A
91;56;N/A
90;56;N/A
90;57;N/A
90;56;TOWER
90;57;TOWER
77;44;N/A
77;44;N/A
77;44;N/A
77;44;N/A
77;44;N/A
76;44;N/A
76;44;N/A
77;44;N/A
77;44;N/A
77;44;N/A
77;44;N/A
77;44;N/A
61;57;N/A
60;57;N/A
60;57;N/A
60;57;N/A
59;58;N/A
61;57;N/A
61;57;N/A
59;57;MAST
59;58;TOWER
60;57;MAST
59;57;TOWER
64;56;MAST
64;56;MAST
64;56;N/A
64;56;MAST
64;56;N/A
64;56;MAST
64;55;N/A
63;55;MAST
63;56;N/A
64;55;POLE
64;55;POLE
53;61;POLE
53;61;POLE
53;61;MAST
53;61;MAST
53;61;MAST
52;61;TOWER
52;61;MAST
53;61;TOWER
18;35;TOWER
18;35;POLE
18;35;POLE
18;35;B
18;35;POLE
19;35;MAST
94;52;TOWER
95;52;TOWER
94;53;TOWER
95;53;TOWER
95;53;TOWER
94;53;TOWER
94;53;TOWER
91;47;TOWER
91;47;TOWER
91;47;N/A
83;51;N/A
83;51;N/A
83;51;TOWER
83;51;N/A
83;51;N/A
83;51;N/A
83;51;N/A
83;51;N/A
83;51;N/A
83;51;N/A
83;51;N/A
83;51;TOWER
56;49;POLE
56;49;MAST
55;49;POLE
56;49;TOWER
55;50;BTWR
56;50;TOWER
56;49;POLE
56;49;TOWER
94;48;TOWER
94;48;TOWER
94;48;TOWER
95;48;TOWER
94;48;TOWER
94;48;TOWER
94;48;TOWER
94;48;MAST
94;48;TOWER
322;29;N/A
322;29;N/A
66;49;N/A
66;48;TOWER
66;48;MAST
67;49;TOWER
67;48;N/A
66;49;N/A
67;49;N/A
67;49;N/A
67;48;MAST
67;48;MAST
66;48;TOWER
66;49;TOWER
67;48;POLE
66;48;MAST
66;48;MAST
67;48;MAST
66;48;TOWER
66;49;MAST
67;49;MAST
80;45;N/A
79;45;TOWER
79;45;N/A
80;45;N/A
79;45;N/A
80;45;N/A
79;45;N/A
80;45;N/A
80;45;N/A
79;45;TOWER
80;46;TOWER
80;45;TOWER
80;45;TOWER
79;45;TOWER
79;45;MAST
79;45;TOWER
79;45;TOWER
79;44;TOWER
57;48;MAST
57;48;TOWER
57;48;TOWER
57;48;MAST
57;48;TOWER
57;49;TOWER
58;48;TOWER
57;48;B
96;50;TOWER
95;50;N/A
96;50;N/A
96;50;TOWER
95;50;N/A
95;50;N/A
96;50;N/A
62;49;TOWER
62;50;MAST
62;49;MAST
62;48;MAST
62;50;MAST
62;49;MAST
62;50;POLE
61;49;MAST
61;50;MAST
62;49;POLE
63;49;MAST
62;48;MAST
59;62;MAST
59;61;TOWER
58;61;TOWER
59;62;POLE
59;62;MAST
98;51;TOWER
98;51;TOWER
98;51;MAST
98;50;TOWER
98;51;POLE
98;51;TOWER
98;51;TOWER
97;51;MAST
90;55;N/A
90;55;N/A
90;54;N/A
90;55;N/A
90;54;N/A
90;55;N/A
90;55;N/A
90;54;TOWER
90;54;N/A
90;55;N/A
90;54;TOWER
90;55;TOWER
80;45;TOWER
80;44;TOWER
80;44;TOWER
80;45;MAST
80;44;POLE
90;56;TOWER
90;57;POLE
91;56;TOWER
90;56;TOWER
90;56;MAST
90;56;POLE
90;56;MAST
79;49;TOWER
79;49;TOWER
79;49;TOWER
88;46;N/A
87;46;N/A
87;46;N/A
86;46;N/A
87;46;N/A
87;46;N/A
87;46;N/A
87;46;TOWER
88;46;TOWER
57;52;POLE
56;52;MAST
56;52;MAST
55;52;POLE
55;52;POLE
56;52;MAST
56;51;MAST
56;51;MAST
57;51;MAST
56;52;MAST
56;52;MAST
55;52;POLE
55;52;POLE
55;52;MAST
57;52;POLE
57;52;POLE
80;57;N/A
80;57;TOWER
76;46;TOWER
77;46;TOWER
76;47;TOWER
76;46;TOWER
76;46;TOWER
76;46;TOWER
77;46;TOWER
77;46;TOWER
76;47;TOWER
76;47;TOWER
80;56;TOWER
80;56;TOWER
80;56;TOWER
80;56;TOWER
80;56;TOWER
80;56;TANK
80;56;TOWER
81;52;N/A
81;52;N/A
81;52;TOWER
81;52;N/A
80;52;N/A
80;52;TOWER
81;52;TOWER
80;52;TOWER
81;52;TOWER
81;52;N/A
82;52;N/A
82;52;TOWER
81;52;TOWER
81;52;TOWER
76;55;N/A
77;55;TOWER
76;54;N/A
77;54;N/A
76;54;N/A
75;54;TOWER
76;55;TOWER
77;54;TOWER
77;54;TOWER
75;54;TOWER
75;54;TOWER
79;54;N/A
80;54;TOWER
80;55;N/A
81;54;N/A
80;54;N/A
80;54;N/A
80;55;N/A
80;55;N/A
80;55;N/A
81;54;N/A
80;54;N/A
80;55;N/A
59;55;MAST
61;55;POLE
61;55;MAST
62;55;MAST
60;55;MAST
62;55;TOWER
59;54;MAST
60;53;TOWER
60;55;MAST
61;56;MAST
60;55;TOWER
59;53;TOWER
62;54;TOWER
60;55;TOWER
59;54;POLE
60;55;TOWER
62;55;TOWER
59;53;MAST
60;54;TOWER
60;55;MAST
78;58;TOWER
77;58;TOWER
77;58;TOWER
76;58;TOWER
77;58;N/A
77;58;TOWER
78;57;TOWER
76;58;BANT
77;57;TOWER
76;58;TOWER
71;45;TOWER
71;45;TOWER
72;45;N/A
71;45;N/A
73;44;N/A
72;44;N/A
72;44;N/A
71;46;TOWER
73;44;TOWER
53;59;MAST
52;60;MAST
53;59;TOWER
52;59;TOWER
52;59;TOWER
53;60;MAST
53;60;MAST
53;60;MAST
53;59;POLE
53;60;POLE
53;60;MAST
78;55;N/A
79;55;N/A
78;55;TOWER
78;55;N/A
78;54;N/A
79;55;N/A
78;55;N/A
79;55;N/A
78;55;TOWER
82;44;TOWER
82;43;POLE
81;43;POLE
82;43;POLE
81;44;TOWER
82;44;TOWER
67;62;N/A
65;62;TOWER
67;62;TOWER
68;62;TOWER
75;53;TOWER
76;54;TOWER
76;53;TOWER
75;54;TOWER
75;54;TOWER
74;53;TOWER
76;53;TOWER
75;53;TOWER
76;53;TOWER
76;53;TOWER
88;46;TOWER
88;46;TOWER
88;47;TOWER
88;46;TOWER
88;48;TOWER
88;47;TOWER
88;47;TOWER
88;46;TOWER
88;46;TOWER
88;47;TOWER
88;46;TOWER
88;47;TOWER
88;48;TANK
88;46;TOWER
89;47;TOWER
88;46;TOWER
88;46;TOWER
88;47;TOWER
90;53;MAST
90;53;MAST
90;53;POLE
90;53;POLE
90;53;POLE
80;53;N/A
80;52;N/A
80;52;N/A
80;52;N/A
80;52;N/A
80;52;N/A
80;52;TOWER
80;52;N/A
80;52;N/A
80;52;TOWER
80;52;TOWER
80;51;TOWER
98;48;TOWER
98;48;N/A
70;46;POLE
70;45;POLE
70;46;TOWER
69;46;TOWER
69;46;TOWER
69;46;TOWER
70;46;MAST
69;47;TOWER
70;46;POLE
70;46;TOWER
69;46;MAST
80;54;TOWER
98;48;N/A
98;48;N/A
98;48;TOWER
98;48;N/A
98;48;N/A
98;48;N/A
98;48;N/A
98;48;N/A
98;48;N/A
98;48;TOWER
98;48;TOWER
98;48;N/A
98;48;N/A
98;48;N/A
98;48;TOWER
98;48;TOWER
98;48;TOWER
98;48;TOWER
98;48;TOWER
98;48;B
98;48;TANK
92;52;TOWER
91;51;TOWER
92;51;TOWER
92;52;TOWER
92;52;MAST
91;51;TOWER
92;52;TOWER
92;51;POLE
92;51;TOWER
91;51;TOWER
92;51;TOWER
91;51;TOWER
92;51;MAST
91;46;TOWER
90;46;N/A
91;46;TOWER
91;45;TOWER
91;46;N/A
91;46;TOWER
90;46;N/A
90;46;N/A
91;45;TOWER
90;46;TOWER
91;45;TANK
91;46;TOWER
85;45;N/A
85;46;N/A
85;45;N/A
86;45;N/A
86;45;TOWER
81;53;MAST
81;53;TOWER
81;53;POLE
81;53;TOWER
81;53;TOWER
81;53;MAST
81;53;MAST
56;53;MAST
57;53;MAST
56;53;MAST
57;54;POLE
56;54;MAST
57;53;MAST
56;53;POLE
93;48;TOWER
93;48;MAST
93;48;MAST
93;48;MAST
93;48;TOWER
92;48;POLE
93;48;POLE
93;48;POLE
93;48;POLE
93;48;TOWER
92;48;MAST
93;48;TOWER
93;48;MAST
93;48;MAST
93;48;TOWER
83;46;TOWER
82;46;TOWER
82;46;TOWER
83;46;TOWER
83;47;TOWER
83;47;N/A
82;47;TOWER
83;47;TOWER
82;46;TOWER
83;46;TOWER
82;47;TOWER
82;46;TOWER
82;46;MAST
90;56;MAST
90;55;TOWER
90;56;TOWER
90;56;MAST
90;55;TOWER
90;55;TOWER
90;55;TOWER
90;56;POLE
90;55;MAST
90;55;TOWER
74;49;TOWER
74;49;TOWER
74;49;TOWER
74;49;TOWER
74;49;TOWER
74;49;TOWER
69;61;TOWER
70;61;TOWER
69;61;TOWER
70;61;TOWER
69;61;TOWER
70;61;TOWER
70;61;TOWER
68;62;N/A
69;63;N/A
68;62;TOWER
68;62;TOWER
94;53;TOWER
94;53;MAST
94;54;MAST
94;53;POLE
94;54;TOWER
94;53;MAST
94;54;MAST
94;54;POLE
94;53;MAST
93;53;TOWER
93;53;TOWER
85;61;TOWER
85;59;TOWER
85;60;TOWER
85;59;TOWER
86;59;TOWER
85;60;TOWER
86;60;TOWER
86;60;TOWER
86;60;TOWER
86;60;TOWER
85;60;TOWER
86;60;TOWER
85;59;TOWER
85;60;TOWER
85;60;TOWER
85;60;MAST
85;61;MAST
86;60;TOWER
81;59;TOWER
81;59;TOWER
81;59;N/A
82;58;TOWER
82;59;TANK
82;59;TOWER
81;59;N/A
81;59;TOWER
82;59;TOWER
81;59;TOWER
82;58;TOWER
82;59;N/A
82;59;N/A
82;58;TOWER
81;59;TOWER
80;59;TOWER
82;58;TOWER
82;59;N/A
82;59;TOWER
82;58;TOWER
81;59;TOWER
82;59;TOWER
81;59;TOWER
82;59;TOWER
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;TOWER
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
54;61;N/A
55;61;PIPE
54;61;N/A
54;61;POLE
54;61;BANT
81;57;N/A
81;57;N/A
80;57;TOWER
80;57;N/A
80;57;N/A
80;57;TOWER
80;57;N/A
80;57;TOWER
80;57;TOWER
92;50;TOWER
91;50;N/A
91;50;N/A
91;50;N/A
91;50;TOWER
92;50;N/A
90;50;TOWER
91;50;N/A
92;50;N/A
92;50;N/A
91;50;N/A
92;50;N/A
92;50;N/A
93;50;N/A
91;50;N/A
92;50;N/A
92;50;N/A
91;50;N/A
91;50;N/A
91;50;N/A
91;50;TOWER
90;50;TOWER
90;50;TOWER
91;50;N/A
91;50;N/A
91;50;N/A
90;50;TOWER
90;50;N/A
91;50;N/A
92;50;N/A
91;50;N/A
92;50;N/A
92;51;N/A
92;50;TOWER
91;50;TOWER
91;50;TOWER
92;50;TOWER
92;50;TOWER
92;50;TOWER
91;50;TOWER
92;50;TOWER
92;50;TOWER
92;50;TOWER
91;50;TOWER
92;50;TOWER
91;50;TOWER
70;50;TOWER
71;49;TOWER
70;50;MAST
70;50;UPOLE
70;50;TOWER
70;49;TOWER
71;49;TOWER
71;49;TOWER
71;49;TOWER
73;49;TOWER
72;49;TOWER
71;48;TOWER
73;48;TOWER
71;48;TOWER
73;49;TOWER
70;48;TOWER
70;49;POLE
73;48;TOWER
73;48;TOWER
71;49;MAST
72;49;TOWER
73;48;TOWER
71;49;TOWER
70;49;MAST
70;49;POLE
70;49;MAST
72;49;TOWER
72;48;TOWER
73;48;TOWER
78;49;MAST
79;49;TOWER
78;49;MAST
79;49;MAST
78;49;MAST
78;49;POLE
79;49;MAST
79;49;TOWER
78;49;TOWER
79;50;MAST
79;49;TOWER
79;50;POLE
79;49;MAST
78;49;POLE
79;49;MAST
79;50;POLE
79;49;TOWER
79;49;MAST
78;49;TOWER
79;51;MAST
99;53;MAST
99;53;MAST
99;53;TANK
99;53;MAST
99;53;POLE
99;53;MAST
99;54;MAST
99;53;MAST
99;53;POLE
81;59;TOWER
82;59;TOWER
82;59;TOWER
82;59;TOWER
81;60;TOWER
82;60;MAST
81;59;TOWER
82;59;TOWER
82;59;TOWER
83;59;TOWER
82;59;TOWER
82;59;TOWER
81;59;TOWER
83;59;TOWER
82;59;TOWER
81;60;TOWER
82;60;TOWER
92;51;TOWER
92;51;TOWER
92;50;TOWER
93;51;MAST
92;51;MAST
92;51;MAST
92;51;TOWER
93;51;TOWER
93;51;TOWER
93;51;MAST
92;51;MAST
92;51;TOWER
93;51;MAST
87;54;TOWER
87;54;MAST
87;54;MAST
88;54;TOWER
87;54;MAST
87;54;MAST
87;54;MAST
87;55;MAST
87;54;POLE
79;62;N/A
80;63;N/A
79;63;TOWER
80;62;TOWER
80;62;TOWER
81;63;N/A
80;62;TOWER
79;62;TOWER
80;63;TOWER
80;62;TOWER
81;63;TANK
30;76;TOWER
31;76;TOWER
29;74;N/A
31;77;N/A
31;74;N/A
